Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Gender_M,Reached.on.Time_Y.N
4,3,228,3,2,1,5129,0,0,0,1,0,1,0,1
5,4,250,2,1,10,4277,0,0,0,1,0,1,0,0
3,3,243,2,2,17,3230,0,0,0,1,1,0,1,1
4,5,240,5,1,8,4558,0,0,0,1,0,1,1,0
4,2,192,3,1,4,5578,0,1,0,0,0,1,0,1
6,5,275,4,1,2,1700,0,0,0,1,0,1,1,1
3,5,269,5,1,6,5932,0,0,0,1,0,1,1,1
5,3,259,5,1,2,1730,1,0,0,0,0,1,1,0
4,5,254,3,2,10,4148,0,0,1,0,0,1,0,0
3,1,164,2,1,39,1532,0,0,0,1,0,0,0,1
3,4,267,3,2,62,3589,0,0,0,1,0,1,0,1
3,2,160,3,2,3,5807,1,0,0,0,0,0,1,0
3,5,263,3,2,4,4081,0,0,1,0,1,0,1,1
4,2,229,2,1,9,5026,0,0,0,1,0,1,1,0
5,5,275,5,1,4,1646,0,0,1,0,0,1,1,0
4,5,268,3,2,3,2758,0,0,1,0,1,0,0,1
3,1,160,3,2,4,5132,1,0,0,0,0,1,0,0
6,3,229,8,2,6,4600,0,0,0,0,0,0,1,0
4,4,149,2,2,2,5881,1,0,0,0,0,1,0,0
2,2,147,2,2,49,1447,0,0,0,0,0,1,0,1
5,4,271,5,1,4,1320,1,0,0,0,1,0,1,0
6,4,291,4,1,8,1131,1,0,0,0,0,1,0,0
3,3,216,8,2,4,5329,0,1,0,0,0,1,1,1
3,2,264,4,3,32,2754,0,0,0,1,1,0,0,1
5,5,189,3,1,10,5554,0,0,0,0,0,1,0,1
6,4,121,5,1,23,1734,0,0,0,0,0,1,1,1
2,4,201,2,3,2,5115,0,0,1,0,1,0,1,0
2,3,251,3,1,2,3351,0,1,0,0,0,0,0,1
6,2,239,4,2,7,4589,0,1,0,0,1,0,0,0
4,2,149,5,2,8,4209,0,1,0,0,0,1,0,0
5,4,263,4,1,2,1625,0,1,0,0,0,1,0,0
3,4,154,2,1,29,1016,0,1,0,0,0,1,1,1
5,3,224,5,2,9,1643,0,0,0,1,0,0,1,1
3,4,100,3,2,4,4191,0,0,0,0,0,1,1,0
4,1,251,3,1,33,2502,0,0,0,0,0,1,0,1
4,4,273,5,1,10,1316,0,1,0,0,0,1,1,0
3,2,247,2,1,2,4677,1,0,0,0,0,1,0,0
6,5,308,4,1,2,1125,0,0,1,0,0,1,1,1
3,2,178,2,2,22,1247,1,0,0,0,1,0,0,1
4,1,237,4,1,4,4697,0,0,1,0,0,1,0,1
5,3,223,3,1,6,5977,0,0,0,1,0,1,1,0
6,4,279,4,1,1,1246,1,0,0,0,0,1,0,1
6,4,292,4,2,7,1094,1,0,0,0,0,1,0,1
6,3,262,6,3,5,4506,0,0,1,0,1,0,1,0
4,2,253,3,2,7,5813,0,0,0,0,0,1,0,1
5,4,151,2,1,10,5643,0,0,0,1,0,1,0,1
2,4,226,3,1,9,4098,0,0,0,1,0,1,1,1
3,4,273,3,1,3,5163,0,0,0,1,1,0,1,1
4,3,180,4,1,14,1686,0,0,1,0,0,1,1,1
5,4,248,3,1,7,5335,0,1,0,0,0,0,1,1
3,3,201,3,1,2,5540,0,0,1,0,0,1,0,1
4,5,251,5,2,7,1070,0,0,0,0,1,0,0,1
4,2,149,3,2,54,1506,0,0,0,1,0,1,0,1
6,3,309,4,2,2,1270,1,0,0,0,1,0,1,1
7,3,264,4,2,3,1296,0,0,0,1,1,0,1,0
4,4,135,2,1,4,4684,0,0,0,1,0,1,1,0
2,1,188,3,1,62,2106,1,0,0,0,0,1,1,1
4,4,167,4,1,2,5908,0,0,1,0,0,1,1,1
6,3,280,4,1,2,1753,0,0,0,1,0,1,1,0
5,2,223,5,2,5,1484,1,0,0,0,1,0,1,1
3,5,206,4,2,2,5829,1,0,0,0,0,1,0,1
4,5,243,4,1,1,5328,0,0,0,0,0,1,0,0
4,4,192,4,2,46,3599,0,0,0,0,0,1,0,1
4,5,136,3,1,1,4585,0,0,0,1,0,1,0,1
5,1,137,3,2,10,4641,0,0,0,1,0,1,0,0
3,4,151,3,1,16,1020,1,0,0,0,0,1,1,1
4,3,268,3,2,23,2996,0,0,0,1,1,0,0,1
5,4,258,2,2,24,2878,1,0,0,0,0,0,0,1
4,2,156,3,1,1,5361,0,1,0,0,0,1,0,0
3,4,222,6,2,10,4579,1,0,0,0,0,1,0,1
4,1,284,4,1,4,4795,1,0,0,0,0,1,0,1
4,3,249,3,1,4,4811,0,1,0,0,0,1,1,0
4,3,129,6,2,5,5626,0,0,0,1,0,1,0,0
3,2,262,2,1,7,5141,0,0,1,0,0,1,1,1
3,5,230,4,1,5,4450,0,0,0,1,0,1,0,1
4,1,153,3,1,8,5198,0,1,0,0,0,1,0,0
5,4,254,2,1,9,5658,0,1,0,0,1,0,1,1
2,1,96,2,3,9,4449,0,0,0,0,0,1,0,1
6,5,266,4,2,6,1312,0,1,0,0,0,1,0,1
4,3,170,2,2,33,1980,0,0,0,1,0,1,0,1
3,3,274,3,2,3,5157,0,0,0,0,0,1,1,0
5,1,225,2,2,31,3454,1,0,0,0,0,1,1,1
3,1,157,3,2,1,4391,0,0,0,0,1,0,1,0
4,2,161,4,1,10,5322,0,0,1,0,0,1,0,0
3,3,158,2,1,4,5960,0,0,1,0,0,1,0,0
6,5,253,4,1,2,1893,0,0,1,0,1,0,1,1
5,1,238,3,1,32,3832,1,0,0,0,1,0,1,1
3,2,154,3,1,56,1136,0,0,0,1,0,1,0,1
4,3,223,2,1,3,5765,0,0,0,1,1,0,0,1
4,2,237,3,1,2,5277,0,1,0,0,0,1,1,0
4,2,271,3,2,4,4743,0,1,0,0,0,1,1,1
3,1,140,3,1,6,4488,0,0,0,1,0,1,1,1
5,1,136,3,1,10,5308,0,1,0,0,0,1,1,0
2,3,160,3,1,43,1251,1,0,0,0,0,1,0,1
5,2,159,3,1,5,4930,0,1,0,0,0,0,1,0
4,4,235,2,1,4,5671,0,1,0,0,0,1,1,0
3,2,191,2,2,7,5357,0,0,1,0,0,1,1,0
2,4,285,3,3,6,4427,0,1,0,0,0,0,1,1
5,1,267,5,1,4,1097,0,0,0,0,0,0,0,0
3,4,180,6,2,3,5605,1,0,0,0,0,0,0,0
3,4,263,6,3,3,4429,0,0,1,0,0,1,1,0
5,4,238,8,1,3,4046,1,0,0,0,0,0,1,0
5,2,230,4,1,4,4782,0,0,0,1,0,1,0,1
6,1,217,4,2,3,5571,0,0,0,1,0,1,1,0
3,3,165,4,2,2,4176,0,0,0,1,0,1,1,1
2,4,182,3,2,47,3792,0,0,0,0,0,0,1,1
4,3,223,3,1,10,5560,0,0,0,0,0,1,0,1
4,1,261,3,1,10,5943,0,0,1,0,0,1,0,0
2,2,156,3,1,5,4151,0,0,0,1,0,1,0,1
4,4,212,2,2,5,4774,0,0,0,1,0,1,1,1
3,5,139,3,1,1,4060,0,0,0,1,1,0,0,1
2,3,158,3,1,13,1245,0,0,1,0,1,0,0,1
5,5,226,4,1,10,5676,0,1,0,0,0,1,0,1
2,2,140,3,1,19,1806,0,0,0,0,0,1,0,1
6,1,237,5,3,2,5364,0,0,0,1,0,1,1,0
3,1,170,3,1,3,4454,0,0,0,1,0,0,1,1
5,5,268,3,2,2,4459,0,1,0,0,0,0,1,1
4,1,265,3,1,4,4249,0,0,0,0,0,1,0,0
4,4,197,3,1,7,5099,0,0,0,1,0,1,0,0
3,5,150,3,2,4,4442,0,0,0,1,0,1,0,1
7,5,288,4,1,1,1269,0,0,1,0,0,1,0,1
5,5,227,5,2,3,1687,0,1,0,0,1,0,0,0
5,1,182,3,1,8,3580,0,0,0,0,0,1,1,1
5,5,276,4,1,7,1742,0,0,0,1,0,1,0,0
6,2,161,4,1,10,1683,0,0,1,0,0,0,1,0
3,4,140,6,1,9,4558,0,0,0,1,0,1,1,0
4,2,177,3,1,8,4904,0,0,0,1,0,1,1,0
5,2,263,3,1,9,4699,0,0,0,1,0,0,1,1
4,2,173,3,2,6,4963,0,0,0,1,1,0,1,0
4,3,181,4,1,8,5106,0,1,0,0,0,1,0,0
4,1,165,3,2,51,1293,0,0,0,1,0,1,1,1
3,2,271,2,2,6,5280,1,0,0,0,1,0,1,1
4,2,107,2,1,8,4460,0,0,0,1,0,0,0,0
6,5,295,4,2,5,1963,1,0,0,0,0,1,1,1
3,2,160,3,1,7,4468,0,0,1,0,0,1,0,0
4,1,222,2,3,3,5665,0,0,0,0,0,1,1,1
5,4,154,2,2,10,5670,0,0,0,0,0,0,1,0
5,5,194,4,2,4,4003,0,0,0,0,0,1,0,0
3,4,172,3,1,4,4337,0,0,0,1,0,1,0,0
3,2,123,4,1,10,5891,1,0,0,0,0,1,0,0
5,3,257,5,1,7,1090,0,0,0,1,0,1,1,0
3,3,197,3,1,4,4858,0,0,0,1,0,1,0,1
6,3,259,4,3,7,1208,0,0,0,1,0,1,0,0
4,2,135,2,1,54,1011,0,0,0,1,0,0,1,1
6,1,250,3,1,5,5621,0,1,0,0,1,0,1,1
7,1,291,4,1,9,1880,0,1,0,0,0,1,0,1
4,4,273,2,2,6,5676,1,0,0,0,0,1,1,1
5,4,269,2,2,2,5962,1,0,0,0,1,0,0,0
5,5,197,4,1,7,4141,1,0,0,0,0,1,0,1
6,5,282,4,2,4,1013,0,0,0,0,0,1,0,0
5,1,156,2,1,10,5086,0,1,0,0,0,1,1,0
3,3,261,8,2,3,4007,1,0,0,0,0,1,1,1
5,4,256,3,1,43,3658,0,0,0,0,1,0,0,1
4,4,115,3,2,7,4609,0,0,1,0,0,0,1,0
5,4,266,5,2,8,1592,0,0,0,1,0,0,1,1
3,4,248,4,2,8,4540,0,1,0,0,1,0,1,0
3,5,150,2,1,48,1256,1,0,0,0,0,1,0,1
6,3,257,4,1,2,1694,0,0,1,0,0,1,0,0
3,3,246,3,1,27,3648,0,0,0,1,0,0,1,1
4,3,252,3,2,10,5802,0,0,0,1,0,1,0,1
6,5,165,6,1,6,1529,1,0,0,0,0,1,0,1
3,2,185,4,1,8,5545,0,0,0,1,1,0,0,0
4,4,232,4,1,27,3436,0,0,0,1,0,1,1,1
5,5,238,8,1,9,5186,0,0,1,0,1,0,1,0
2,5,142,3,3,10,5174,1,0,0,0,0,1,1,0
3,3,192,3,2,2,3995,0,1,0,0,0,1,0,1
4,3,197,3,2,6,5395,0,0,0,1,0,1,0,0
2,2,145,2,1,1,1126,0,0,0,0,0,1,1,1
6,3,199,4,2,1,5204,0,0,0,1,1,0,0,0
7,1,290,4,1,9,1885,0,0,0,1,0,1,0,0
5,3,193,5,2,3,5888,0,0,0,1,0,1,1,0
7,2,307,4,1,8,1551,0,0,1,0,0,1,1,0
7,4,247,4,1,9,1228,0,0,0,1,0,1,0,0
6,4,230,4,1,3,4736,0,0,0,1,0,1,1,1
3,4,269,3,2,8,5364,1,0,0,0,0,1,1,1
4,4,175,3,1,8,5944,0,0,0,1,0,1,1,1
3,5,233,2,2,1,4913,0,0,0,0,0,1,1,0
5,3,209,2,3,49,2581,0,0,1,0,0,1,0,1
3,2,203,3,3,3,2791,1,0,0,0,0,1,1,1
4,5,249,5,2,3,1530,0,0,1,0,0,1,1,1
4,3,221,2,1,6,4114,0,0,0,0,0,1,0,1
4,4,226,2,3,53,3154,0,0,0,1,0,1,1,1
2,2,212,4,2,3,1284,0,1,0,0,0,1,0,1
4,3,238,2,2,43,2200,1,0,0,0,0,0,1,1
6,3,267,4,2,1,1942,0,1,0,0,0,1,1,1
4,1,270,3,1,6,5212,1,0,0,0,0,1,0,0
3,3,237,5,1,48,2057,0,0,1,0,0,1,1,1
5,5,162,3,3,31,1364,0,0,0,1,0,1,0,1
4,1,150,2,1,5,4140,0,0,1,0,1,0,1,0
2,2,133,3,1,5,1268,1,0,0,0,0,1,1,1
4,2,216,2,1,26,2431,0,0,0,1,0,1,0,1
5,5,133,3,1,63,1218,1,0,0,0,0,0,1,1
6,5,256,5,1,10,1686,0,0,0,1,0,0,1,0
6,2,293,5,1,3,1969,0,0,0,1,0,1,0,0
5,2,244,3,1,8,3571,1,0,0,0,0,1,1,1
7,2,284,4,1,6,1550,0,0,1,0,0,1,0,1
3,2,206,2,1,7,4185,0,0,0,0,0,1,0,1
6,3,137,8,1,6,5992,1,0,0,0,0,1,0,1
3,2,168,4,1,1,4184,0,0,1,0,0,0,0,1
4,1,193,2,3,37,3510,0,0,0,1,0,1,1,1
4,2,215,2,3,10,4061,0,0,0,0,0,1,0,1
6,4,266,4,1,9,1253,0,0,0,1,0,0,1,1
4,2,167,4,1,20,1705,0,0,0,1,1,0,0,1
3,2,201,3,2,5,2040,0,0,0,1,0,1,1,1
4,3,260,4,1,5,5307,0,1,0,0,0,1,0,0
3,2,188,3,2,3,3837,1,0,0,0,0,1,1,1
2,3,263,4,2,9,5390,1,0,0,0,0,1,1,0
4,4,212,2,2,6,4117,0,0,0,1,0,1,0,1
3,1,294,4,1,52,1089,0,1,0,0,1,0,0,1
5,4,273,3,2,6,4044,0,0,1,0,0,1,1,1
3,4,124,4,2,10,5011,0,0,0,1,0,1,0,0
4,4,175,3,2,2,4004,0,0,0,0,0,1,1,0
4,1,263,5,1,8,1257,0,0,0,1,0,0,0,0
3,1,180,2,3,10,4200,0,1,0,0,0,1,1,0
4,2,255,5,2,2,1255,1,0,0,0,0,0,1,0
5,2,121,5,3,4,5833,0,0,0,0,0,1,0,0
3,3,198,2,1,7,4996,0,0,0,1,0,1,1,1
3,1,189,3,1,1,4886,0,0,0,1,0,1,1,0
3,3,175,3,3,45,1212,0,1,0,0,0,1,0,1
3,5,181,2,2,2,4089,0,0,1,0,0,1,1,0
3,1,225,4,1,29,3496,0,0,0,1,0,1,1,1
3,4,244,8,1,1,2703,0,0,1,0,0,1,1,1
4,3,177,4,1,38,1767,0,1,0,0,0,1,1,1
6,3,247,4,1,6,1537,0,0,0,1,0,1,0,0
5,2,223,5,2,6,1883,0,0,1,0,1,0,0,0
5,1,106,5,2,4,4180,0,0,0,1,0,1,0,0
3,1,165,3,3,10,4208,0,0,1,0,0,1,0,0
4,2,191,3,3,3,2353,0,1,0,0,0,1,1,1
4,1,228,3,1,53,2021,0,1,0,0,0,1,0,1
5,4,131,6,1,8,4005,0,0,0,1,0,1,1,1
4,2,160,2,3,5,4343,0,0,0,0,0,1,0,0
6,5,301,5,2,3,1628,0,0,0,0,1,0,1,0
4,3,138,2,2,9,5297,0,0,0,1,0,1,1,1
4,3,200,2,2,65,3485,0,1,0,0,0,1,1,1
5,4,241,3,3,6,4157,0,0,0,0,0,1,1,0
3,4,216,3,1,3,5149,0,1,0,0,0,0,0,0
6,3,269,4,2,6,1822,0,0,0,1,0,1,0,1
6,4,299,4,2,9,1036,0,1,0,0,0,0,1,1
4,1,192,4,1,3,1689,0,0,0,0,1,0,1,0
4,1,173,3,1,5,5232,1,0,0,0,1,0,0,0
4,5,203,2,2,8,4450,1,0,0,0,1,0,0,1
5,1,226,4,3,2,5600,0,0,0,1,0,0,0,0
6,5,265,4,1,7,1404,0,1,0,0,0,1,1,1
6,2,304,4,1,9,1392,0,0,0,1,0,1,0,0
2,5,259,3,1,3,4770,1,0,0,0,0,1,1,1
3,2,181,3,2,9,4163,0,0,0,1,0,1,0,0
4,3,202,3,2,2,3962,0,0,1,0,0,1,1,1
6,3,166,4,1,10,5783,0,0,1,0,0,1,1,1
5,4,157,4,1,65,1951,0,0,0,1,1,0,0,1
6,2,259,5,2,1,1357,0,1,0,0,0,1,1,0
3,5,238,2,1,8,5769,0,0,1,0,0,0,0,0
3,2,153,4,3,7,4750,0,0,0,1,0,1,1,1
3,3,229,3,2,8,4549,1,0,0,0,0,1,0,0
5,5,298,4,1,8,1631,0,0,0,0,1,0,1,0
3,3,170,3,1,7,5427,0,0,0,1,0,1,0,1
5,3,240,5,1,6,1489,1,0,0,0,0,1,1,0
4,1,154,10,3,10,5674,0,0,0,1,1,0,1,1
4,4,131,3,2,10,4625,0,1,0,0,0,1,0,0
4,3,272,2,2,5,4681,0,0,0,0,0,1,0,1
3,4,284,10,1,5,5479,0,0,0,1,0,1,1,0
3,3,183,2,1,53,3932,1,0,0,0,0,0,1,1
2,3,178,3,2,8,4451,0,0,0,0,0,1,0,1
5,2,172,2,1,2,1680,1,0,0,0,0,1,0,0
4,1,137,3,2,3,4962,0,0,0,0,1,0,0,1
6,5,294,4,2,10,1628,1,0,0,0,0,1,1,1
4,4,239,5,1,6,1239,0,0,0,0,0,1,0,0
4,4,259,7,2,7,4408,1,0,0,0,0,1,1,0
5,2,239,5,1,1,1518,0,0,0,0,0,1,1,1
6,3,282,4,1,9,1417,0,0,0,0,0,1,1,1
4,1,260,3,2,6,4816,1,0,0,0,0,0,1,0
4,5,197,2,2,40,2710,0,0,1,0,0,1,0,1
3,5,220,3,1,5,4407,1,0,0,0,0,1,0,0
3,2,202,2,2,7,5328,1,0,0,0,0,1,0,0
4,5,218,5,1,8,1574,0,0,0,0,0,1,1,1
4,2,261,3,3,1,4931,0,1,0,0,0,1,1,0
3,3,214,2,1,28,3869,0,0,1,0,0,1,1,1
3,1,212,2,2,7,5022,0,1,0,0,0,1,1,0
4,5,185,2,1,47,3974,1,0,0,0,0,1,0,1
3,5,265,3,2,4,4268,0,0,0,1,0,1,1,1
5,5,266,3,2,53,3089,1,0,0,0,0,1,0,1
3,4,196,3,1,52,2129,0,1,0,0,0,1,0,1
5,4,165,4,2,7,5091,1,0,0,0,0,1,1,1
3,5,174,6,2,7,4608,1,0,0,0,1,0,0,0
2,5,157,3,2,4,4888,0,0,0,1,0,0,0,0
5,2,271,4,1,4,4066,1,0,0,0,1,0,0,0
4,5,144,3,1,9,1526,0,0,0,1,0,1,1,1
5,2,178,3,1,48,1517,0,1,0,0,0,0,1,1
7,2,272,4,2,8,1816,0,0,0,1,0,0,0,0
4,1,124,2,2,22,1714,0,0,0,1,0,0,1,1
3,4,210,2,2,29,3142,0,1,0,0,0,1,1,1
5,2,130,4,3,4,4371,0,0,1,0,1,0,1,0
3,2,286,6,3,5,5588,0,0,1,0,0,0,0,0
5,5,195,4,1,1,4393,0,0,0,1,0,1,0,1
5,5,162,4,1,8,1311,0,1,0,0,0,1,1,0
3,3,162,2,2,7,5719,0,1,0,0,1,0,1,1
3,1,198,4,2,44,2848,0,0,0,0,0,1,0,1
2,5,279,3,1,8,4632,0,0,0,0,0,1,0,0
4,1,233,7,2,7,4272,0,0,1,0,0,1,1,1
3,2,268,2,1,20,2731,1,0,0,0,1,0,1,1
3,5,165,3,1,3,5409,0,0,0,0,0,1,1,0
6,3,287,4,2,8,1850,0,0,1,0,0,1,0,1
5,4,202,5,1,6,5230,1,0,0,0,0,1,0,1
5,3,253,4,1,9,1729,0,0,0,1,0,1,1,0
5,3,174,3,2,7,5510,0,0,0,0,1,0,0,1
4,3,154,3,2,10,1711,0,0,0,0,0,1,1,1
4,2,269,10,3,2,5616,0,0,0,0,0,1,1,1
3,3,176,2,1,58,1730,0,0,0,1,1,0,0,1
4,3,134,3,1,51,1965,0,1,0,0,1,0,1,1
4,4,185,3,3,6,4238,0,0,1,0,0,0,0,1
3,1,263,3,2,4,4208,0,1,0,0,0,1,0,0
3,3,191,3,1,5,2007,1,0,0,0,0,1,1,1
5,3,165,2,2,51,1429,0,0,0,1,0,0,1,1
5,4,143,2,1,1,5872,0,0,0,1,0,1,1,1
5,1,151,3,2,9,5667,0,0,0,1,0,1,0,0
6,2,182,3,1,7,4371,0,0,0,1,0,1,1,1
4,2,112,2,2,8,4599,0,1,0,0,1,0,0,0
5,2,189,2,2,2,4636,0,0,0,1,0,1,1,1
4,5,167,2,1,10,5067,0,0,0,0,0,0,0,0
6,1,242,5,1,5,1555,1,0,0,0,0,0,0,0
3,4,274,3,1,7,5036,0,1,0,0,0,1,0,1
6,5,258,5,1,1,5376,1,0,0,0,0,0,0,0
3,1,269,3,1,47,3033,0,1,0,0,0,1,1,1
3,1,236,2,3,2,3949,1,0,0,0,0,1,1,1
4,1,156,2,2,4,5225,0,1,0,0,0,0,1,0
3,3,265,3,2,3,5241,0,0,0,1,1,0,0,0
3,2,197,3,2,3,4491,0,0,0,1,0,1,0,0
3,2,188,3,1,4,5376,0,0,1,0,1,0,1,0
3,4,122,3,3,10,4880,1,0,0,0,0,1,0,0
3,3,204,3,1,6,5296,0,0,0,0,0,0,1,1
3,1,202,2,2,10,4412,0,0,0,1,0,0,0,1
4,2,169,2,1,22,1322,0,0,0,1,0,1,1,1
5,2,146,2,1,2,4075,0,0,0,0,1,0,1,0
5,3,249,2,1,9,4568,0,0,0,1,0,1,0,0
4,5,186,3,1,16,2693,0,1,0,0,0,1,0,1
4,3,197,4,2,58,3617,0,0,0,1,0,1,1,1
3,2,132,3,1,56,1303,0,0,1,0,0,1,0,1
6,5,100,4,2,3,1440,0,0,0,1,0,1,0,1
3,4,191,4,2,43,2903,0,1,0,0,0,1,0,1
5,3,232,5,2,2,1057,0,0,0,0,0,1,0,1
5,5,165,2,1,3,4005,0,0,0,1,0,0,1,1
4,1,235,3,3,22,3695,0,0,0,0,0,1,0,1
5,1,252,4,2,4,1837,0,1,0,0,0,1,1,0
4,3,197,2,1,7,5449,0,1,0,0,0,1,1,0
5,1,262,6,2,1,1696,0,0,0,1,0,0,1,0
4,2,210,2,3,3,5876,0,1,0,0,0,1,0,1
5,3,250,3,2,4,4343,0,0,0,1,0,1,1,0
6,3,297,4,2,2,1520,0,0,0,1,1,0,0,1
4,2,165,2,3,11,1596,0,0,0,0,0,1,1,1
5,4,251,4,1,8,4190,0,0,1,0,0,0,1,1
2,3,141,2,2,28,1624,0,0,0,0,0,1,0,1
3,1,143,6,2,2,1323,0,1,0,0,0,1,1,1
4,1,158,3,2,5,5782,0,0,1,0,0,1,1,0
4,5,198,2,2,9,4108,1,0,0,0,0,1,0,0
3,5,241,3,2,48,2841,0,0,1,0,0,1,1,1
4,1,133,4,2,64,1834,0,0,1,0,0,1,1,1
3,5,215,3,2,22,2585,0,0,0,0,0,1,0,1
5,5,171,2,2,22,1695,1,0,0,0,0,1,0,1
4,1,246,6,1,4,1489,0,0,0,1,0,1,1,0
5,3,265,2,1,4,4641,0,0,0,1,0,1,0,1
2,5,221,3,1,2,5847,0,0,0,1,0,1,1,0
4,4,209,3,1,44,2075,0,0,0,0,0,1,0,1
2,5,254,2,1,10,5718,0,1,0,0,0,0,1,1
4,2,172,3,2,59,1858,0,0,0,1,0,0,0,1
3,5,169,3,3,5,5750,0,0,0,0,0,0,0,0
3,5,272,10,2,59,2182,0,0,1,0,0,1,1,1
4,2,187,3,3,5,4897,1,0,0,0,1,0,0,1
3,5,174,2,1,4,5692,0,0,0,1,0,1,0,0
3,4,256,2,2,55,2247,0,1,0,0,1,0,1,1
4,3,190,4,2,12,3115,0,0,1,0,0,1,1,1
4,5,255,5,2,5,1458,0,0,1,0,0,1,1,1
5,2,197,4,3,4,4339,0,0,1,0,0,0,1,1
3,2,195,10,1,9,4256,1,0,0,0,0,1,0,0
5,4,151,5,1,1,4122,0,0,0,1,0,0,0,0
3,1,183,2,1,58,3027,0,0,0,1,0,1,1,1
4,2,270,2,3,3,4914,0,0,0,1,0,1,0,1
4,2,141,3,1,34,1619,0,0,0,0,0,1,1,1
6,2,286,4,2,6,1556,0,0,0,1,0,1,1,1
6,2,267,4,2,1,1935,0,0,1,0,0,1,0,0
4,5,262,6,1,10,1156,0,0,0,1,0,1,1,0
3,4,181,2,2,45,3448,0,1,0,0,0,1,0,1
4,2,166,3,2,8,4758,0,1,0,0,0,1,0,0
3,3,188,5,1,25,3992,1,0,0,0,0,1,1,1
3,1,160,10,2,29,1952,0,0,0,1,1,0,0,1
7,1,310,4,2,8,1601,0,0,0,1,0,1,0,1
3,5,147,3,2,8,5272,0,1,0,0,0,1,1,1
4,3,147,2,3,52,1570,0,1,0,0,1,0,0,1
6,4,138,5,2,15,1181,0,0,0,0,0,1,0,1
5,1,235,5,1,10,1920,0,0,0,1,0,0,0,0
6,2,276,6,2,7,2437,0,0,0,1,0,1,1,1
6,1,224,3,2,64,2705,0,0,0,1,0,1,1,1
4,5,207,2,2,49,3736,0,1,0,0,0,0,0,1
6,5,257,4,2,1,1957,0,0,0,1,0,1,0,1
3,1,209,2,1,6,5701,0,0,0,1,1,0,1,1
3,4,205,3,3,1,5407,1,0,0,0,0,1,0,0
4,1,151,3,3,39,1458,0,0,0,1,0,1,0,1
3,1,153,3,1,9,4404,0,0,0,0,0,0,1,0
3,2,162,4,1,25,1316,0,0,0,1,0,1,1,1
4,4,264,4,2,9,5186,0,0,1,0,1,0,1,0
4,1,214,5,2,51,2669,0,0,0,0,0,1,1,1
3,4,143,4,2,5,5545,1,0,0,0,0,0,1,1
4,2,191,2,2,8,4806,1,0,0,0,0,1,0,1
3,2,144,4,2,8,4867,0,0,0,0,0,1,1,1
3,4,172,3,1,32,1943,1,0,0,0,0,1,1,1
6,5,282,4,1,4,1035,0,1,0,0,1,0,1,0
3,1,231,4,2,60,3755,0,0,1,0,0,0,0,1
3,1,210,2,1,9,4580,0,0,0,1,0,1,1,0
4,5,139,3,1,5,5335,0,0,1,0,1,0,1,0
4,3,154,3,1,33,1101,0,1,0,0,0,1,1,1
6,4,227,5,2,8,4388,1,0,0,0,0,1,0,0
4,3,175,3,2,4,5784,0,0,0,0,1,0,0,0
3,2,259,8,3,3,4390,0,0,0,0,0,1,1,1
4,3,258,2,3,11,2252,1,0,0,0,0,0,1,1
5,5,222,6,1,1,1962,0,0,1,0,0,1,1,0
6,2,255,4,2,3,1355,0,1,0,0,0,1,0,0
3,4,225,2,3,5,5997,0,0,1,0,0,0,1,0
4,4,140,3,1,4,5924,0,0,0,1,0,1,0,1
2,4,167,2,2,1,4344,0,0,0,1,0,1,1,0
2,3,269,2,1,3,5976,1,0,0,0,0,1,1,0
3,4,212,3,2,13,2307,0,0,0,0,0,0,0,1
5,2,254,5,2,4,1926,0,0,0,1,0,1,0,0
3,4,172,3,1,56,1103,1,0,0,0,0,1,1,1
3,1,139,3,3,6,1269,0,0,0,0,0,0,0,1
5,5,174,6,2,26,1184,0,0,0,1,0,1,0,1
4,3,260,3,1,5,5540,0,0,0,1,0,1,0,0
2,1,238,4,2,4,4780,1,0,0,0,0,0,0,0
5,3,143,3,1,6,4761,0,1,0,0,0,1,1,1
5,5,268,4,1,9,4208,1,0,0,0,1,0,0,0
4,3,158,6,2,43,1478,1,0,0,0,0,1,1,1
3,1,195,5,1,4,4034,0,0,0,0,1,0,0,0
3,2,255,4,2,5,4415,0,0,0,1,0,1,1,0
3,5,184,3,2,9,4969,0,0,0,0,0,0,0,0
3,1,237,3,2,1,4476,0,0,1,0,0,0,0,1
3,1,221,10,2,10,5473,0,0,0,1,1,0,1,0
5,1,210,2,1,2,4079,0,1,0,0,0,1,1,1
6,1,307,4,1,3,1977,0,0,0,0,0,1,0,0
5,4,263,5,1,5,1181,0,0,0,1,0,1,1,0
5,3,197,4,1,2,2222,0,0,0,0,0,1,0,1
2,4,187,3,1,50,3878,0,0,1,0,1,0,1,1
4,1,167,3,1,10,1616,0,0,0,1,1,0,0,1
3,5,110,3,2,3,4252,1,0,0,0,1,0,1,1
3,1,201,3,1,6,4953,0,0,1,0,0,1,0,0
5,5,257,5,2,6,1101,0,0,0,1,0,1,0,0
3,1,191,3,1,4,3947,0,0,0,1,0,1,0,1
4,1,253,3,1,36,2591,0,0,0,1,0,0,1,1
4,1,271,5,2,3,1328,0,1,0,0,1,0,0,0
5,3,243,6,2,9,5640,0,0,1,0,0,1,0,0
